"","dates","ret_5_yr_daily","ret_10_yr_daily","bps_credit_aaa","bps_credit_baa","spread_aaa.minus.baa","Close","Adj","PX_LAST","snp_ret","clusters_fcm"
"6236",2014-12-02,1.5964,2.2941,3.93,4.82,0.89,2066.55,5372.5204,12.85,0.00643691942415139,4
"6237",2014-12-03,1.6047,2.2817,3.92,4.81,0.89,2074.33,5394.1505,12.47,0.00402606195781023,4
"6238",2014-12-04,1.5736,2.2358,3.89,4.78,0.89,2071.92,5387.9962,12.38,-0.0011409210773782,4
"6239",2014-12-05,1.6856,2.3083,3.9,4.79,0.89,2075.37,5397.0001,11.82,0.00167110362846964,4
"6240",2014-12-08,1.6642,2.2587,3.82,4.74,0.92,2060.31,5358.6237,14.21,-0.00711069099294627,4
"6241",2014-12-09,1.6215,2.2147,3.79,4.73,0.94,2059.82,5357.3986,14.89,-0.000228622136687757,4
"6242",2014-12-10,1.5606,2.1656,3.75,4.71,0.96,2026.14,5270.1603,18.53,-0.0162837053042872,4
"6243",2014-12-11,1.5969,2.1638,3.74,4.72,0.98,2035.33,5295.5095,20.08,0.00480994857025517,4
"6244",2014-12-12,1.5131,2.0835,3.67,4.68,1.01,2002.33,5209.8404,21.08,-0.0161776879070843,4
"6245",2014-12-15,1.5723,2.12,3.7,4.68,0.98,1989.63,5176.956,20.42,-0.0063119783861325,4
"6246",2014-12-16,1.518,2.0608,3.7,4.67,0.97,1972.74,5133.0087,23.57,-0.008489023279317,4
"6247",2014-12-17,1.6137,2.1374,3.75,4.74,0.99,2012.89,5237.633,19.44,0.0203826461466936,4
"6248",2014-12-18,1.6634,2.2093,3.8,4.78,0.98,2061.23,5364.2296,16.81,0.0241705747615382,4
"6249",2014-12-19,1.6487,2.1635,3.77,4.73,0.96,2070.65,5388.7813,16.49,0.00457692936931707,4
"6250",2014-12-22,1.6588,2.16,3.73,4.7,0.97,2078.54,5410.0728,15.25,0.00395107888308629,4
"6251",2014-12-23,1.7372,2.2632,3.83,4.79,0.96,2082.17,5419.7872,14.8,0.00179561354516336,4
"6252",2014-12-24,1.7627,2.2649,3.81,4.77,0.96,2081.88,5419.0433,14.37,-0.000137256311465418,4
"6253",2014-12-26,1.7627,2.2516,3.79,4.75,0.96,2088.77,5436.9888,14.5,0.00331156239331024,4
"6254",2014-12-29,1.7085,2.2039,3.75,4.71,0.96,2090.57,5442.5935,15.06,0.00103084633906177,4
"6255",2014-12-30,1.6806,2.1889,3.73,4.69,0.96,2080.35,5416.6371,15.92,-0.00476912339677766,4
"6256",2014-12-31,1.6544,2.173,3.72,4.68,0.96,2058.9,5360.8017,19.2,-0.0103081301126856,4
"6257",2015-01-02,1.6086,2.1123,3.67,4.63,0.96,2058.2,5359.7137,17.79,-0.000202954718507819,4
"6258",2015-01-05,1.5661,2.0337,3.59,4.56,0.97,2020.58,5262.1048,19.92,-0.0182115884286879,4
"6259",2015-01-06,1.4797,1.9419,3.5,4.49,0.99,2002.61,5215.3064,21.12,-0.00889347547772132,4
"6260",2015-01-07,1.4796,1.9694,3.51,4.49,0.98,2025.9,5277.6097,19.31,0.0119462396303311,4
"6261",2015-01-08,1.4925,2.0196,3.57,4.57,1,2062.14,5372.1219,17.01,0.0179081450452844,4
"6262",2015-01-09,1.4206,1.9467,3.53,4.53,1,2044.81,5326.9995,17.55,-0.00839936264290656,4
"6263",2015-01-12,1.3815,1.9087,3.47,4.47,1,2028.26,5283.8846,19.6,-0.00809365572495353,4
"6264",2015-01-13,1.37,1.9017,3.49,4.46,0.97,2023.03,5270.8044,20.56,-0.00247548933979374,4
"6265",2015-01-14,1.3212,1.857,3.46,4.44,0.98,2011.27,5240.3181,21.48,-0.0057839938055754,4
"6266",2015-01-15,1.1629,1.7166,3.44,4.42,0.98,1992.67,5191.9906,22.39,-0.00922224549689079,4
"6267",2015-01-16,1.3042,1.8385,3.46,4.45,0.99,2019.42,5261.7548,20.95,0.0134368887339664,4
"6268",2015-01-20,1.2813,1.7897,3.42,4.43,1.01,2022.55,5270.0879,19.89,0.0015837111984011,4
"6269",2015-01-21,1.351,1.8735,3.46,4.46,1,2032.12,5295.6483,18.85,0.00485008988180242,4
"6270",2015-01-22,1.3655,1.8648,3.51,4.49,0.98,2063.15,5376.561,16.4,0.0152790924578582,4
"6271",2015-01-23,1.3096,1.7985,3.39,4.41,1.02,2051.82,5347.0351,16.66,-0.00549159583607433,4
"6272",2015-01-26,1.3388,1.8258,3.41,4.41,1,2057.09,5360.8076,15.52,0.00257572649934541,4
"6273",2015-01-27,1.337,1.8248,3.42,4.42,1,2029.55,5289.0401,17.22,-0.0133874418473813,4
"6274",2015-01-28,1.2407,1.7224,3.33,4.32,0.99,2002.16,5218.1192,20.44,-0.0134090304968571,4
"6275",2015-01-29,1.2715,1.7529,3.35,4.35,1,2021.25,5268.2344,18.76,0.00960407343703459,4
"6276",2015-01-30,1.1564,1.6424,3.29,4.29,1,1994.99,5199.8795,20.97,-0.0129749162262029,4
"6277",2015-02-02,1.1805,1.6659,3.29,4.29,1,2020.85,5267.4132,19.43,0.0129875509615175,4
"6278",2015-02-03,1.2905,1.7932,3.42,4.4,0.98,2050.03,5343.5865,17.33,0.0144612349758322,4
"6279",2015-02-04,1.25,1.753,3.43,4.41,0.98,2041.51,5322.9787,18.33,-0.00385654840620633,4
"6280",2015-02-05,1.3052,1.8221,3.46,4.43,0.97,2062.52,5378.8261,16.85,0.0104917571809935,4
"6281",2015-02-06,1.4805,1.9584,3.52,4.5,0.98,2055.47,5361.8768,17.29,-0.00315111507323135,4
"6282",2015-02-09,1.5086,1.9793,3.52,4.49,0.97,2046.74,5339.3545,18.55,-0.00420045085705804,4
"6283",2015-02-10,1.5137,1.9984,3.64,4.54,0.9,2068.59,5396.6112,17.23,0.0107235247256948,4
"6284",2015-02-11,1.5435,2.0194,3.63,4.53,0.9,2068.53,5398.32,16.96,0.000316643155615774,4
"6285",2015-02-12,1.4925,1.9861,3.64,4.53,0.89,2088.48,5451.6924,15.34,0.00988685368781402,4
"6286",2015-02-13,1.5393,2.0521,3.67,4.57,0.9,2096.99,5474.3683,14.69,0.00415942396163074,4
"6287",2015-02-17,1.6076,2.1396,3.78,4.67,0.89,2100.34,5483.9617,15.8,0.00175242137069947,4
"6288",2015-02-18,1.5198,2.0818,3.73,4.6,0.87,2099.68,5482.4957,15.45,-0.000267324988794039,4
"6289",2015-02-19,1.578,2.116,3.77,4.64,0.87,2097.45,5477.5495,15.29,-0.000902180370155204,4
"6290",2015-02-20,1.5869,2.1134,3.78,4.63,0.85,2110.3,5511.7844,14.3,0.00625003936523065,4
"6291",2015-02-23,1.5421,2.0592,3.7,4.54,0.84,2109.66,5510.1705,14.56,-0.000292808985779519,4
"6292",2015-02-24,1.4576,1.9818,3.65,4.48,0.83,2115.48,5525.5353,13.69,0.00278844366068153,4
"6293",2015-02-25,1.4544,1.9705,3.61,4.45,0.84,2113.86,5522.2226,13.84,-0.000599525624241238,4
"6294",2015-02-26,1.5381,2.0313,3.64,4.47,0.83,2110.74,5514.9835,13.91,-0.0013109033308436,4
"6295",2015-02-27,1.5005,1.9947,3.64,4.46,0.82,2104.5,5498.7171,13.34,-0.00294949205197086,4
"6296",2015-03-02,1.5759,2.0838,3.7,4.56,0.86,2117.39,5532.7184,13.04,0.00618349687420724,4
"6297",2015-03-03,1.6073,2.1207,3.73,4.58,0.85,2107.78,5507.6864,13.86,-0.0045243582250635,4
"6298",2015-03-04,1.5893,2.1189,3.73,4.58,0.85,2098.53,5484.6227,14.23,-0.0041875477877607,4
"6299",2015-03-05,1.5746,2.1172,3.71,4.58,0.87,2101.04,5491.432,14.04,0.00124152569328058,4
"6300",2015-03-06,1.6955,2.2432,3.81,4.69,0.88,2071.26,5414.2786,15.2,-0.0140497779085674,4
"6301",2015-03-09,1.651,2.1925,3.78,4.66,0.88,2079.43,5436.166,15.06,0.00404253301630997,4
"6302",2015-03-10,1.6098,2.1315,3.7,4.59,0.89,2044.16,5344.2923,16.69,-0.0169004588895924,4
"6303",2015-03-11,1.6066,2.1103,3.67,4.56,0.89,2040.24,5334.8861,16.87,-0.00176004594658873,4
"6304",2015-03-12,1.5984,2.1174,3.67,4.56,0.89,2065.95,5403.4514,15.42,0.0128522518971867,4
"6305",2015-03-13,1.5855,2.1157,3.7,4.6,0.9,2053.4,5370.7629,16,-0.0060495593612631,4
"6306",2015-03-16,1.5542,2.0735,3.7,4.58,0.88,2081.19,5443.5363,15.61,0.0135499185786064,4
"6307",2015-03-17,1.5543,2.0515,3.67,4.55,0.88,2074.28,5425.4862,15.66,-0.00331587758494409,4
"6308",2015-03-18,1.3897,1.9217,3.6,4.48,0.88,2099.5,5491.5759,13.97,0.0121813414620794,4
"6309",2015-03-19,1.4686,1.9703,3.58,4.48,0.9,2089.27,5464.8741,14.07,-0.00486232012198899,4
"6310",2015-03-20,1.416,1.932,3.55,4.44,0.89,2108.1,5514.1472,13.02,0.00901632848229758,4
"6311",2015-03-23,1.3914,1.9129,3.54,4.46,0.92,2104.42,5504.5214,13.41,-0.00174565524837652,4
"6312",2015-03-24,1.3618,1.8748,3.5,4.41,0.91,2091.5,5471.1838,13.62,-0.00605640301443825,4
"6313",2015-03-25,1.4161,1.9267,3.52,4.46,0.94,2061.05,5391.6546,15.44,-0.0145360132116197,4
"6314",2015-03-26,1.4595,1.9912,3.61,4.56,0.95,2056.15,5378.9744,15.8,-0.00235181979201705,4
"6315",2015-03-27,1.4367,1.9632,3.53,4.48,0.95,2061.02,5392.7428,15.07,0.00255967011109031,4
"6316",2015-03-30,1.4042,1.9484,3.55,4.51,0.96,2086.24,5459.2474,14.51,0.0123322402841093,4
"6317",2015-03-31,1.3718,1.9249,3.52,4.49,0.97,2067.89,5411.7733,15.29,-0.00869608876857282,4
"6318",2015-04-01,1.3199,1.859,3.45,4.42,0.97,2059.69,5390.9807,15.11,-0.00384210476813575,4
"6319",2015-04-02,1.3522,1.9126,3.49,4.47,0.98,2066.96,5410.1512,14.67,0.0035560320221514,4
"6320",2015-04-06,1.3051,1.8969,3.51,4.5,0.99,2080.62,5445.9595,14.74,0.00661872444526129,4
"6321",2015-04-07,1.3229,1.8865,3.47,4.45,0.98,2076.33,5434.815,14.78,-0.00204637952228626,4
"6322",2015-04-08,1.3489,1.9064,3.45,4.43,0.98,2081.9,5451.4757,13.98,0.00306555052931891,4
"6323",2015-04-09,1.3995,1.9613,3.53,4.5,0.97,2091.18,5475.7918,13.09,0.00446046196262051,4
"6324",2015-04-10,1.3962,1.9491,3.53,4.49,0.96,2102.06,5504.2813,12.58,0.00520280920834128,4
"6325",2015-04-13,1.3684,1.929,3.52,4.48,0.96,2092.43,5479.5513,13.94,-0.00449286630754129,4
"6326",2015-04-14,1.339,1.9002,3.47,4.44,0.97,2095.84,5488.5084,13.67,0.00163464114297089,4
"6327",2015-04-15,1.3162,1.8897,3.48,4.45,0.97,2106.63,5516.7672,12.84,0.00514872128099513,4
"6328",2015-04-16,1.3014,1.8914,3.47,4.45,0.98,2104.99,5512.6079,12.6,-0.00075393792219477,4
"6329",2015-04-17,1.3079,1.867,3.43,4.4,0.97,2081.18,5450.2536,13.89,-0.0113112162394136,4
"6330",2015-04-20,1.3193,1.8913,3.5,4.45,0.95,2100.4,5500.7124,13.3,0.00925806461556217,4
"6331",2015-04-21,1.3323,1.9105,3.51,4.46,0.95,2097.29,5492.6634,13.25,-0.00146326501272817,4
"6332",2015-04-22,1.3947,1.9805,3.58,4.52,0.94,2107.96,5520.7763,12.71,0.00511826375524852,4
"6333",2015-04-23,1.3667,1.9594,3.56,4.5,0.94,2112.93,5534.3394,12.48,0.00245673783232249,4
"6334",2015-04-24,1.3158,1.9104,3.55,4.49,0.94,2117.69,5546.8296,12.29,0.00225685472054717,4
"6335",2015-04-27,1.3387,1.9226,3.54,4.48,0.94,2108.92,5523.8692,13.12,-0.00413937359820823,4
"6336",2015-04-28,1.403,2.0052,3.6,4.55,0.95,2114.76,5539.6746,12.41,0.00286129150197839,4
"6337",2015-04-29,1.4237,2.0405,3.69,4.64,0.95,2106.85,5519.3214,13.39,-0.00367407861826405,4
"6338",2015-04-30,1.427,2.0334,3.74,4.65,0.91,2085.51,5463.6728,14.55,-0.0100825076068227,4
"6339",2015-05-01,1.5006,2.1153,3.82,4.73,0.91,2108.29,5523.3715,12.7,0.0109264778813255,4
"6340",2015-05-04,1.5039,2.1458,3.86,4.77,0.91,2114.49,5539.6145,12.85,0.00294077629940327,4
"6341",2015-05-05,1.5516,2.1871,3.9,4.81,0.91,2089.46,5474.544,14.31,-0.0117463949883155,4
"6342",2015-05-06,1.5879,2.2449,3.98,4.89,0.91,2080.15,5452.2035,15.15,-0.00408079650104196,4
"6343",2015-05-07,1.5633,2.1818,3.92,4.82,0.9,2088,5474.1435,15.13,0.00402406109749948,4
"6344",2015-05-08,1.4895,2.1496,3.91,4.81,0.9,2116.1,5547.9317,12.86,0.0134794054996914,4
"6345",2015-05-11,1.6016,2.2816,4.03,4.94,0.91,2105.33,5520.7973,13.85,-0.0048909037578815,4
"6346",2015-05-12,1.5638,2.2507,4.01,4.93,0.92,2099.12,5504.8127,13.86,-0.00289534267088556,4
"6347",2015-05-13,1.5672,2.2945,4.05,4.98,0.93,2098.48,5504.3376,13.76,-8.63062970336059e-05,4
"6348",2015-05-14,1.5062,2.2319,4.04,4.97,0.93,2121.1,5564.2993,12.74,0.0108935360360164,4
"6349",2015-05-15,1.462,2.1442,3.95,4.86,0.91,2122.73,5569.2219,12.38,0.000884675632024301,4
"6350",2015-05-18,1.5379,2.2355,4.05,4.96,0.91,2129.2,5586.5113,12.73,0.00310445522021677,4
"6351",2015-05-19,1.6042,2.2904,4.07,4.98,0.91,2127.83,5584.058,12.85,-0.000439147057663721,4
"6352",2015-05-20,1.5529,2.2497,4.09,4.99,0.9,2125.85,5579.455,12.88,-0.000824310922271951,4
"6353",2015-05-21,1.5133,2.1915,4.06,4.94,0.88,2130.82,5593.2797,12.11,0.0024777868089267,4
"6354",2015-05-22,1.5634,2.211,4.07,4.95,0.88,2126.06,5580.8458,12.13,-0.00222300701321981,4
"6355",2015-05-26,1.522,2.1407,3.98,4.87,0.89,2104.2,5523.556,14.06,-0.0102654332431117,4
"6356",2015-05-27,1.532,2.1302,3.94,4.85,0.91,2123.48,5575.0914,13.27,0.00933011270275899,4
"6357",2015-05-28,1.5179,2.1372,3.95,4.88,0.93,2120.79,5568.9852,13.31,-0.0010952645547659,4
"6358",2015-05-29,1.487,2.1232,3.94,4.84,0.9,2107.39,5533.9423,13.84,-0.00629251088690277,4
"6359",2015-06-01,1.5473,2.1811,4.05,4.94,0.89,2111.73,5545.8936,13.97,0.00215963581694746,4
"6360",2015-06-02,1.6079,2.2642,4.11,5.02,0.91,2109.6,5540.5921,14.24,-0.000955932511940093,4
"6361",2015-06-03,1.6885,2.366,4.19,5.1,0.91,2114.07,5553.3667,13.66,0.00230563805626473,4
"6362",2015-06-04,1.6425,2.3088,4.12,5.03,0.91,2095.84,5505.5668,14.71,-0.0086073732534176,4
"6363",2015-06-05,1.7418,2.4094,4.19,5.1,0.91,2092.83,5497.8844,14.21,-0.00139538766471777,4
"6364",2015-06-08,1.7072,2.3842,4.19,5.09,0.9,2079.28,5463.2165,15.29,-0.00630568005394938,4
"6365",2015-06-09,1.7553,2.4402,4.23,5.15,0.92,2080.15,5465.6394,14.47,0.000443493315705056,4
"6366",2015-06-10,1.787,2.4857,4.26,5.2,0.94,2105.2,5531.8279,13.22,0.0121099280717276,4
"6367",2015-06-11,1.7274,2.379,4.17,5.1,0.93,2108.86,5543.0647,12.85,0.00203129963605695,4
"6368",2015-06-12,1.746,2.3936,4.16,5.09,0.93,2094.11,5504.6355,13.78,-0.00693284348638391,4
"6369",2015-06-15,1.703,2.3577,4.19,5.09,0.9,2084.43,5479.3,15.39,-0.00460257541121481,4
"6370",2015-06-16,1.6616,2.3111,4.15,5.06,0.91,2096.29,5510.5486,14.81,0.00570302775902029,4
"6371",2015-06-17,1.6269,2.3183,4.15,5.08,0.93,2100.44,5521.5694,14.5,0.00199994606707583,4
"6372",2015-06-18,1.627,2.3363,4.22,5.17,0.95,2121.24,5576.9728,13.19,0.0100339950449594,4
"6373",2015-06-19,1.5725,2.2595,4.14,5.08,0.94,2109.99,5547.3953,13.96,-0.00530350443882377,4
"6374",2015-06-22,1.6687,2.3743,4.24,5.18,0.94,2122.85,5581.2057,12.74,0.00609482435837956,4
"6375",2015-06-23,1.6971,2.4105,4.28,5.24,0.96,2124.2,5585.2161,12.11,0.000718554415580707,4
"6376",2015-06-24,1.6673,2.369,4.22,5.19,0.97,2108.58,5544.3231,13.26,-0.00732165045502895,4
"6377",2015-06-25,1.7118,2.4106,4.23,5.2,0.97,2102.31,5528.0464,14.01,-0.00293574160567941,4
"6378",2015-06-26,1.7561,2.4744,4.33,5.3,0.97,2101.49,5526.882,14.02,-0.000210634990328693,4
"6379",2015-06-29,1.6234,2.326,4.19,5.17,0.98,2057.64,5412.0953,18.85,-0.0207687987548856,4
"6380",2015-06-30,1.6495,2.3549,4.19,5.18,0.99,2063.11,5426.8152,18.23,0.00271981537353935,4
"6381",2015-07-01,1.7069,2.4237,4.26,5.26,1,2077.42,5465.7804,16.09,0.00718012288312299,4
"6382",2015-07-02,1.6332,2.3841,4.26,5.26,1,2076.78,5464.0965,16.79,-0.000308080434406035,4
"6383",2015-07-06,1.5579,2.2868,4.14,5.14,1,2068.76,5443.1745,17.01,-0.00382899533344617,4
"6384",2015-07-07,1.5481,2.26,4.09,5.11,1.02,2081.34,5476.3203,16.09,0.00608942447095904,4
"6385",2015-07-08,1.4893,2.194,4.07,5.09,1.02,2046.68,5386.729,19.66,-0.0163597625946021,4
"6386",2015-07-09,1.5872,2.3229,4.18,5.2,1.02,2051.31,5398.956,19.97,0.00226983759531988,4
"6387",2015-07-10,1.6579,2.3991,4.29,5.32,1.03,2076.62,5465.5707,16.83,0.0123384409874798,4
"6388",2015-07-13,1.719,2.4556,4.27,5.32,1.05,2099.6,5526.5471,13.9,0.0111564561775771,4
"6389",2015-07-14,1.6595,2.4028,4.26,5.32,1.06,2108.95,5551.1841,13.37,0.00445793721725463,4
"6390",2015-07-15,1.6266,2.3539,4.2,5.27,1.07,2107.4,5547.1924,13.23,-0.000719071810282871,4
"6391",2015-07-16,1.6546,2.3521,4.19,5.24,1.05,2124.29,5591.8049,12.11,0.00804235670643048,4
"6392",2015-07-17,1.6712,2.3487,4.16,5.21,1.05,2126.64,5597.9908,11.95,0.00110624388915992,4
"6393",2015-07-20,1.7077,2.3741,4.18,5.24,1.06,2128.28,5602.4439,12.25,0.000795481836090304,4
"6394",2015-07-21,1.6547,2.3271,4.18,5.22,1.04,2119.21,5578.7823,12.22,-0.00422344255870199,4
"6395",2015-07-22,1.6729,2.3253,4.13,5.18,1.05,2114.15,5566.041,12.12,-0.00228388549952911,4
"6396",2015-07-23,1.6348,2.2695,4.08,5.13,1.05,2102.15,5534.8171,12.64,-0.00560971433735396,4
"6397",2015-07-24,1.6199,2.2642,4.07,5.14,1.07,2079.65,5475.5988,13.74,-0.0106992334037561,4
"6398",2015-07-27,1.5637,2.2193,4.04,5.13,1.09,2067.64,5443.9879,15.6,-0.00577304896772197,4
"6399",2015-07-28,1.5901,2.2517,4.06,5.17,1.11,2093.25,5511.4495,13.44,0.0123919452502824,4
"6400",2015-07-29,1.615,2.2877,4.09,5.19,1.1,2108.57,5552.4779,12.5,0.00744421227120019,4
"6401",2015-07-30,1.6217,2.2607,4.05,5.16,1.11,2108.63,5553.0846,12.13,0.000109266531254501,4
"6402",2015-07-31,1.5304,2.1819,4.07,5.14,1.07,2103.84,5540.5308,12.12,-0.00226068949138641,4
"6403",2015-08-03,1.5173,2.1498,3.99,5.08,1.09,2098.04,5525.2588,12.56,-0.00275641460200904,4
"6404",2015-08-04,1.6053,2.2231,4.02,5.11,1.09,2093.32,5512.9758,13,-0.00222306328890865,4
"6405",2015-08-05,1.6463,2.2717,4.08,5.18,1.1,2099.84,5532.2495,12.51,0.00349606105653497,4
"6406",2015-08-06,1.6119,2.2232,4.06,5.15,1.09,2083.56,5490.9153,13.77,-0.00747149961331286,4
"6407",2015-08-07,1.5725,2.1641,3.96,5.09,1.13,2077.57,5475.3279,13.39,-0.00283876169060547,4
"6408",2015-08-10,1.6118,2.2287,4.06,5.17,1.11,2104.18,5545.5821,12.23,0.0128310488948067,4
"6409",2015-08-11,1.525,2.1427,3.96,5.09,1.13,2084.07,5493.5986,13.71,-0.00937385815638711,4
"6410",2015-08-12,1.5233,2.1498,4,5.11,1.11,2086.05,5500.1003,13.61,0.00118350474313864,4
"6411",2015-08-13,1.574,2.1871,4.04,5.17,1.13,2083.39,5493.9234,13.49,-0.00112305224688364,4
"6412",2015-08-14,1.5986,2.1995,4.03,5.17,1.14,2091.54,5515.427,12.83,0.00391406986125799,4
"6413",2015-08-17,1.569,2.1695,3.99,5.13,1.14,2102.44,5545.2259,13.02,0.00540282737855123,4
"6414",2015-08-18,1.5805,2.1943,4.04,5.21,1.17,2096.92,5531.703,13.79,-0.00243865628630205,4
"6415",2015-08-19,1.5016,2.1274,4,5.18,1.18,2079.61,5486.3954,15.25,-0.00819053372894389,4
"6416",2015-08-20,1.4704,2.0696,3.97,5.13,1.16,2035.73,5370.6384,19.14,-0.021098916786056,4
"6417",2015-08-21,1.4291,2.0382,3.95,5.15,1.2,1970.89,5200.4323,28.03,-0.0316919679418371,4
"6418",2015-08-24,1.3685,2.0052,3.94,5.15,1.21,1893.21,4995.5948,40.74,-0.0393885523709251,3
"6419",2015-08-25,1.4191,2.0732,4.08,5.29,1.21,1867.61,4928.1061,36.02,-0.0135096425354594,4
"6420",2015-08-26,1.483,2.1769,4.17,5.38,1.21,1940.51,5120.8732,30.32,0.0391158583213133,4
"6421",2015-08-27,1.5003,2.1858,4.14,5.33,1.19,1987.66,5245.8327,26.1,0.0244019906604991,4
"6422",2015-08-28,1.5134,2.1824,4.12,5.32,1.2,1988.87,5249.6777,26.05,0.000732962757275933,4
"6423",2015-08-31,1.5495,2.2197,4.15,5.36,1.21,1972.18,5206.2255,28.43,-0.00827711766000428,4
"6424",2015-09-01,1.489,2.1542,4.15,5.35,1.2,1913.85,5052.4988,31.4,-0.0295274762877634,4
"6425",2015-09-02,1.5103,2.1861,4.16,5.37,1.21,1948.86,5145.7885,26.09,0.0184640716787502,4
"6426",2015-09-03,1.4842,2.1613,4.13,5.35,1.22,1951.13,5152.0684,25.61,0.00122039605786372,4
"6427",2015-09-04,1.4681,2.1262,4.03,5.28,1.25,1921.22,5073.4831,27.8,-0.0152531554123,4
"6428",2015-09-08,1.519,2.1846,4.11,5.36,1.25,1969.41,5201.3512,24.9,0.0252032178839818,4
"6429",2015-09-09,1.5322,2.2024,4.09,5.31,1.22,1942.04,5129.5219,26.23,-0.0138097385156381,4
"6430",2015-09-10,1.5487,2.2238,4.13,5.35,1.22,1952.29,5157.0283,24.37,0.00536237110129118,4
"6431",2015-09-11,1.5144,2.1901,4.04,5.31,1.27,1961.05,5181.7736,23.2,0.00479836420521495,4
"6432",2015-09-14,1.5112,2.1848,4.04,5.31,1.27,1953.03,5160.9065,24.25,-0.00402701885701845,4
"6433",2015-09-15,1.6121,2.2885,4.18,5.44,1.26,1978.09,5227.1959,22.54,0.0128445264412366,4
"6434",2015-09-16,1.6105,2.2958,4.18,5.45,1.27,1995.31,5272.8986,21.35,0.00874325372041265,4
"6435",2015-09-17,1.4801,2.1921,4.09,5.39,1.3,1990.2,5260.2587,21.14,-0.00239714452312816,4
"6436",2015-09-18,1.4456,2.1354,3.99,5.28,1.29,1958.03,5175.2752,22.28,-0.0161557643543273,4
"6437",2015-09-21,1.4951,2.203,4.11,5.39,1.28,1966.97,5198.963,20.14,0.00457710925208377,4
"6438",2015-09-22,1.4309,2.1354,4.01,5.29,1.28,1942.74,5135.0509,22.44,-0.012293240017288,4
"6439",2015-09-23,1.449,2.1514,4,5.31,1.31,1938.76,5124.7975,22.13,-0.00199674749085749,4
"6440",2015-09-24,1.4514,2.1284,3.99,5.29,1.3,1932.24,5107.563,23.47,-0.00336296214630911,4
"6441",2015-09-25,1.4759,2.164,4.05,5.36,1.31,1931.34,5105.2043,23.62,-0.000461805365885799,4
"6442",2015-09-28,1.4205,2.0967,3.99,5.31,1.32,1881.77,4975.6521,27.63,-0.0253764966859407,4
"6443",2015-09-29,1.3782,2.0526,3.97,5.31,1.34,1884.09,4982.0784,26.83,0.00129154930265323,4
"6444",2015-09-30,1.3588,2.0385,4,5.35,1.35,1920.03,5077.4265,24.5,0.0191382174957342,4
"6445",2015-10-01,1.3669,2.0385,3.98,5.36,1.38,1923.82,5087.7993,22.55,0.00204292469817143,4
"6446",2015-10-02,1.2971,1.9946,3.95,5.33,1.38,1951.36,5161.1373,20.94,0.0144144836845275,4
"6447",2015-10-05,1.3441,2.0579,4.04,5.4,1.36,1987.05,5255.7973,19.54,0.0183409187738524,4
"6448",2015-10-06,1.3262,2.0333,4,5.37,1.37,1979.92,5236.9448,19.4,-0.00358699145417955,4
"6449",2015-10-07,1.3717,2.0686,3.98,5.35,1.37,1995.83,5281.0664,18.4,0.00842506493480693,4
"6450",2015-10-08,1.3978,2.1058,4.04,5.4,1.36,2013.43,5327.6508,17.42,0.00882102145127367,4
"6451",2015-10-09,1.3995,2.0899,3.99,5.38,1.39,2014.89,5331.6774,17.08,0.000755792778310327,4
"6452",2015-10-13,1.3554,2.0457,3.93,5.34,1.41,2003.69,5302.5548,17.67,-0.00546218343968067,4
"6453",2015-10-14,1.2706,1.9735,3.9,5.3,1.4,1994.24,5277.8477,18.03,-0.00465947094030968,4
"6454",2015-10-15,1.3341,2.0192,3.93,5.33,1.4,2023.86,5356.5226,16.05,0.0149066256686414,4
"6455",2015-10-16,1.3537,2.0351,3.92,5.32,1.4,2033.11,5381.0044,15.05,0.00457046517455178,4
"6456",2015-10-19,1.3389,2.0245,3.94,5.34,1.4,2033.66,5382.5379,14.98,0.00028498397065062,4
"6457",2015-10-20,1.3897,2.0688,3.95,5.37,1.42,2030.77,5375.0364,15.75,-0.00139367341937347,4
"6458",2015-10-21,1.3536,2.0246,3.9,5.32,1.42,2018.94,5344.4106,16.7,-0.0056977846698861,4
"6459",2015-10-22,1.3536,2.0281,3.89,5.3,1.41,2052.51,5433.4197,14.45,0.0166546148231949,4
"6460",2015-10-23,1.4178,2.0884,3.93,5.32,1.39,2075.15,5493.3768,14.46,0.0110348736726522,4
"6461",2015-10-26,1.3963,2.0582,3.9,5.29,1.39,2071.18,5482.9078,15.29,-0.00190574948363274,4
"6462",2015-10-27,1.3667,2.0387,3.89,5.3,1.41,2065.89,5468.9039,15.43,-0.00255410094621684,4
"6463",2015-10-28,1.4691,2.1027,3.91,5.3,1.39,2090.35,5534.1809,14.33,0.011936029813945,4
"6464",2015-10-29,1.5348,2.1743,4.04,5.4,1.36,2089.41,5532.3289,14.61,-0.000334647535645223,4
"6465",2015-10-30,1.5201,2.1439,3.98,5.35,1.37,2079.36,5505.7186,15.07,-0.00480996348572123,4
"6466",2015-11-02,1.5546,2.1727,4.01,5.38,1.37,2104.05,5571.1028,14.15,0.0118756886703217,4
"6467",2015-11-03,1.5908,2.2123,4.06,5.42,1.36,2109.79,5586.3935,14.54,0.00274464509970997,4
"6468",2015-11-04,1.6354,2.2268,4.05,5.41,1.36,2102.31,5568.556,15.51,-0.00319302605518221,4
"6469",2015-11-05,1.6323,2.2341,4.05,5.44,1.39,2099.93,5563.409,15.05,-0.000924297070910293,4
"6470",2015-11-06,1.7321,2.327,4.1,5.51,1.41,2099.2,5562.1024,14.33,-0.000234856002857221,4
